x_c,y_c,Cp,Vx_ms,Vy_ms,speed_ms
1.2575,-0.5925,0.05471,120.7818,2.4077,120.8057
1.265,-0.5925,0.05458,120.7898,2.3811,120.8132
1.2725,-0.5925,0.05444,120.7983,2.3548,120.8212
1.28,-0.5925,0.05429,120.8073,2.3289,120.8297
1.2875,-0.5925,0.05414,120.8168,2.3034,120.8388
1.295,-0.5925,0.05398,120.8268,2.2782,120.8482
1.3025,-0.5925,0.0538,120.8372,2.2535,120.8582
1.31,-0.5925,0.05362,120.848,2.2292,120.8685
1.3175,-0.5925,0.05344,120.8592,2.2053,120.8793
1.325,-0.5925,0.05325,120.8708,2.1818,120.8905
1.3325,-0.5925,0.05305,120.8828,2.1587,120.9021
1.34,-0.5925,0.05284,120.8952,2.1361,120.9141
1.3475,-0.5925,0.05263,120.9079,2.1139,120.9264
1.355,-0.5925,0.05241,120.9209,2.0921,120.939
1.3625,-0.5925,0.05219,120.9342,2.0707,120.9519
1.37,-0.5925,0.05196,120.9478,2.0498,120.9652
1.3775,-0.5925,0.05172,120.9617,2.0293,120.9787
1.385,-0.5925,0.05148,120.9758,2.0092,120.9925
1.3925,-0.5925,0.05124,120.9902,1.9895,121.0066
1.4,-0.5925,0.05099,121.0048,1.9703,121.0208
-0.4,-0.585,0.06168,120.3221,4.3488,120.4006
-0.3925,-0.585,0.062,120.3044,4.3191,120.3819
-0.385,-0.585,0.06232,120.2871,4.2888,120.3635
-0.3775,-0.585,0.06263,120.2702,4.2578,120.3456
-0.37,-0.585,0.06293,120.2539,4.2262,120.3281
-0.3625,-0.585,0.06322,120.238,4.194,120.3111
-0.355,-0.585,0.0635,120.2226,4.1612,120.2946
-0.3475,-0.585,0.06378,120.2078,4.1277,120.2787
-0.34,-0.585,0.06404,120.1936,4.0936,120.2633
-0.3325,-0.585,0.06429,120.18,4.0589,120.2485
-0.325,-0.585,0.06454,120.167,4.0236,120.2343
-0.3175,-0.585,0.06477,120.1546,3.9877,120.2208
-0.31,-0.585,0.06499,120.143,3.9512,120.208
-0.3025,-0.585,0.0652,120.1321,3.9142,120.1958
-0.295,-0.585,0.06539,120.1219,3.8766,120.1845
-0.2875,-0.585,0.06557,120.1125,3.8384,120.1738
-0.28,-0.585,0.06574,120.104,3.7997,120.164
-0.2725,-0.585,0.06589,120.0962,3.7605,120.1551
-0.265,-0.585,0.06603,120.0893,3.7208,120.147
-0.2575,-0.585,0.06616,120.0833,3.6807,120.1397
-0.25,-0.585,0.06626,120.0783,3.64,120.1334
-0.2425,-0.585,0.06636,120.0742,3.599,120.1281
-0.235,-0.585,0.06643,120.0711,3.5575,120.1238
-0.2275,-0.585,0.06649,120.069,3.5157,120.1204
-0.22,-0.585,0.06653,120.0679,3.4735,120.1181
-0.2125,-0.585,0.06655,120.0679,3.431,120.1169
-0.205,-0.585,0.06655,120.069,3.3882,120.1168
-0.1975,-0.585,0.06653,120.0712,3.3452,120.1178
-0.19,-0.585,0.0665,120.0745,3.3019,120.1199
-0.1825,-0.585,0.06644,120.079,3.2585,120.1232
-0.175,-0.585,0.06636,120.0847,3.2149,120.1277
-0.1675,-0.585,0.06626,120.0916,3.1712,120.1335
-0.16,-0.585,0.06615,120.0997,3.1275,120.1404
-0.1525,-0.585,0.066,120.1091,3.0838,120.1487
-0.145,-0.585,0.06584,120.1197,3.04,120.1582
-0.1375,-0.585,0.06566,120.1316,2.9964,120.1689
-0.13,-0.585,0.06545,120.1447,2.9529,120.181
-0.1225,-0.585,0.06522,120.1592,2.9095,120.1944
-0.115,-0.585,0.06497,120.175,2.8664,120.2091
-0.1075,-0.585,0.06469,120.192,2.8235,120.2252
-0.1,-0.585,0.06439,120.2104,2.781,120.2426
-0.0925,-0.585,0.06407,120.2301,2.7388,120.2613
-0.085,-0.585,0.06373,120.2511,2.6971,120.2814
-0.0775,-0.585,0.06336,120.2734,2.6558,120.3027
-0.07,-0.585,0.06297,120.297,2.6151,120.3255
-0.0625,-0.585,0.06256,120.3219,2.575,120.3495
-0.055,-0.585,0.06212,120.3481,2.5355,120.3748
-0.0475,-0.585,0.06167,120.3756,2.4968,120.4014
-0.04,-0.585,0.06119,120.4042,2.4588,120.4294
-0.0325,-0.585,0.06069,120.4342,2.4216,120.4585
-0.025,-0.585,0.06016,120.4653,2.3853,120.4889
-0.0175,-0.585,0.05962,120.4976,2.3499,120.5205
-0.01,-0.585,0.05906,120.5311,2.3155,120.5533
-0.0025,-0.585,0.05847,120.5656,2.2821,120.5872
0.005,-0.585,0.05787,120.6013,2.2497,120.6223
0.0125,-0.585,0.05725,120.638,2.2185,120.6584
0.02,-0.585,0.05661,120.6757,2.1885,120.6956
0.0275,-0.585,0.05595,120.7144,2.1597,120.7338
0.035,-0.585,0.05527,120.7541,2.1322,120.7729
0.0425,-0.585,0.05458,120.7946,2.106,120.8129
0.05,-0.585,0.05388,120.8359,2.0811,120.8538
0.0575,-0.585,0.05316,120.878,2.0576,120.8955
0.065,-0.585,0.05243,120.9209,2.0355,120.938
0.0725,-0.585,0.05168,120.9644,2.0149,120.9812
0.08,-0.585,0.05092,121.0085,1.9958,121.025
0.0875,-0.585,0.05016,121.0532,1.9782,121.0694
0.095,-0.585,0.04938,121.0984,1.9622,121.1143
0.1025,-0.585,0.04859,121.144,1.9477,121.1597
0.11,-0.585,0.0478,121.1901,1.9348,121.2055
0.1175,-0.585,0.047,121.2364,1.9235,121.2517
0.125,-0.585,0.0462,121.283,1.9139,121.2981
0.1325,-0.585,0.04539,121.3297,1.9058,121.3447
0.14,-0.585,0.04458,121.3766,1.8995,121.3915
0.1475,-0.585,0.04376,121.4236,1.8947,121.4384
0.155,-0.585,0.04295,121.4705,1.8917,121.4853
0.1625,-0.585,0.04214,121.5174,1.8902,121.5321
0.17,-0.585,0.04132,121.5641,1.8905,121.5788
0.1775,-0.585,0.04052,121.6106,1.8923,121.6254
0.185,-0.585,0.03971,121.6569,1.8958,121.6717
0.1925,-0.585,0.03891,121.7028,1.901,121.7177
0.2,-0.585,0.03812,121.7483,1.9077,121.7633
0.2075,-0.585,0.03733,121.7934,1.916,121.8085
0.215,-0.585,0.03655,121.8379,1.9259,121.8531
0.2225,-0.585,0.03578,121.8819,1.9374,121.8973
0.23,-0.585,0.03502,121.9252,1.9504,121.9408
0.2375,-0.585,0.03428,121.9678,1.9649,121.9836
0.245,-0.585,0.03354,122.0096,1.9808,122.0257
0.2525,-0.585,0.03282,122.0507,1.9982,122.067
0.26,-0.585,0.03211,122.0908,2.017,122.1075
0.2675,-0.585,0.03142,122.1301,2.0371,122.1471
0.275,-0.585,0.03075,122.1684,2.0586,122.1857
0.2825,-0.585,0.03009,122.2056,2.0814,122.2234
0.29,-0.585,0.02945,122.2418,2.1054,122.26
0.2975,-0.585,0.02883,122.2769,2.1306,122.2955
0.305,-0.585,0.02822,122.3109,2.1569,122.3299
0.3125,-0.585,0.02764,122.3436,2.1844,122.3631
0.32,-0.585,0.02708,122.3751,2.2129,122.3951
0.3275,-0.585,0.02654,122.4054,2.2424,122.4259
0.335,-0.585,0.02602,122.4344,2.2729,122.4554
0.3425,-0.585,0.02553,122.462,2.3043,122.4837
0.35,-0.585,0.02506,122.4882,2.3365,122.5105
0.3575,-0.585,0.02461,122.5131,2.3695,122.536
0.365,-0.585,0.02419,122.5366,2.4033,122.5601
0.3725,-0.585,0.02379,122.5586,2.4378,122.5829
0.38,-0.585,0.02342,122.5792,2.4729,122.6041
0.3875,-0.585,0.02307,122.5983,2.5085,122.624
0.395,-0.585,0.02275,122.6159,2.5447,122.6423
0.4025,-0.585,0.02245,122.632,2.5814,122.6592
0.41,-0.585,0.02218,122.6466,2.6184,122.6746
0.4175,-0.585,0.02193,122.6597,2.6558,122.6885
0.425,-0.585,0.02172,122.6713,2.6935,122.7008
0.4325,-0.585,0.02153,122.6813,2.7314,122.7117
0.44,-0.585,0.02136,122.6898,2.7695,122.721
0.4475,-0.585,0.02122,122.6968,2.8077,122.7289
0.455,-0.585,0.02111,122.7022,2.846,122.7352
0.4625,-0.585,0.02103,122.7061,2.8842,122.74
0.47,-0.585,0.02097,122.7085,2.9225,122.7433
0.4775,-0.585,0.02094,122.7093,2.9606,122.745
0.485,-0.585,0.02094,122.7087,2.9986,122.7453
0.4925,-0.585,0.02096,122.7066,3.0363,122.7441
0.5,-0.585,0.021,122.703,3.0738,122.7414
0.5075,-0.585,0.02108,122.6979,3.111,122.7373
0.515,-0.585,0.02117,122.6914,3.1478,122.7318
0.5225,-0.585,0.0213,122.6835,3.1841,122.7248
0.53,-0.585,0.02144,122.6741,3.2201,122.7164
0.5375,-0.585,0.02162,122.6634,3.2555,122.7066
0.545,-0.585,0.02181,122.6514,3.2903,122.6955
0.5525,-0.585,0.02203,122.638,3.3245,122.683
0.56,-0.585,0.02227,122.6233,3.3581,122.6693
0.5675,-0.585,0.02254,122.6073,3.3909,122.6542
0.575,-0.585,0.02282,122.5901,3.4231,122.6379
0.5825,-0.585,0.02313,122.5717,3.4544,122.6204
0.59,-0.585,0.02346,122.5521,3.4849,122.6017
0.5975,-0.585,0.02381,122.5314,3.5146,122.5818
0.605,-0.585,0.02418,122.5096,3.5434,122.5608
0.6125,-0.585,0.02456,122.4867,3.5712,122.5388
0.62,-0.585,0.02497,122.4628,3.5981,122.5157
0.6275,-0.585,0.02539,122.4379,3.6239,122.4915
0.635,-0.585,0.02583,122.4121,3.6488,122.4664
0.6425,-0.585,0.02629,122.3853,3.6725,122.4404
0.65,-0.585,0.02676,122.3577,3.6952,122.4135
0.6575,-0.585,0.02725,122.3292,3.7168,122.3857
0.665,-0.585,0.02775,122.3,3.7373,122.3571
0.6725,-0.585,0.02826,122.2701,3.7566,122.3278
0.68,-0.585,0.02879,122.2394,3.7747,122.2977
0.6875,-0.585,0.02933,122.2081,3.7916,122.2669
0.695,-0.585,0.02987,122.1762,3.8073,122.2356
0.7025,-0.585,0.03043,122.1438,3.8217,122.2036
0.71,-0.585,0.031,122.1109,3.835,122.1711
0.7175,-0.585,0.03158,122.0775,3.8469,122.1381
0.725,-0.585,0.03216,122.0437,3.8576,122.1046
0.7325,-0.585,0.03275,122.0095,3.8671,122.0708
0.74,-0.585,0.03335,121.975,3.8752,122.0366
0.7475,-0.585,0.03395,121.9403,3.8821,122.0021
0.755,-0.585,0.03456,121.9053,3.8877,121.9673
0.7625,-0.585,0.03517,121.8702,3.892,121.9323
0.77,-0.585,0.03578,121.8349,3.895,121.8971
0.7775,-0.585,0.0364,121.7996,3.8967,121.8619
0.785,-0.585,0.03701,121.7642,3.8971,121.8265
0.7925,-0.585,0.03763,121.7288,3.8963,121.7912
0.8,-0.585,0.03824,121.6936,3.8942,121.7558
0.8075,-0.585,0.03886,121.6584,3.8908,121.7206
0.815,-0.585,0.03947,121.6233,3.8862,121.6854
0.8225,-0.585,0.04008,121.5885,3.8804,121.6504
0.83,-0.585,0.04068,121.5539,3.8733,121.6156
0.8375,-0.585,0.04129,121.5196,3.8651,121.581
0.845,-0.585,0.04188,121.4856,3.8556,121.5468
0.8525,-0.585,0.04247,121.452,3.845,121.5128
0.86,-0.585,0.04305,121.4188,3.8333,121.4793
0.8675,-0.585,0.04363,121.386,3.8204,121.4461
0.875,-0.585,0.0442,121.3537,3.8065,121.4134
0.8825,-0.585,0.04476,121.3219,3.7915,121.3811
0.89,-0.585,0.04531,121.2907,3.7754,121.3494
0.8975,-0.585,0.04585,121.26,3.7583,121.3182
0.905,-0.585,0.04638,121.23,3.7402,121.2877
0.9125,-0.585,0.0469,121.2006,3.7212,121.2577
0.92,-0.585,0.0474,121.1719,3.7013,121.2284
0.9275,-0.585,0.0479,121.1439,3.6804,121.1998
0.935,-0.585,0.04838,121.1166,3.6587,121.1718
0.9425,-0.585,0.04885,121.0901,3.6362,121.1446
0.95,-0.585,0.04931,121.0643,3.6129,121.1182
0.9575,-0.585,0.04975,121.0394,3.5888,121.0926
0.965,-0.585,0.05018,121.0152,3.564,121.0677
0.9725,-0.585,0.0506,120.9919,3.5385,121.0437
0.98,-0.585,0.051,120.9695,3.5123,121.0205
0.9875,-0.585,0.05139,120.9479,3.4856,120.9982
0.995,-0.585,0.05176,120.9273,3.4582,120.9767
1.0025,-0.585,0.05211,120.9075,3.4303,120.9561
1.01,-0.585,0.05245,120.8886,3.402,120.9364
1.0175,-0.585,0.05278,120.8706,3.3731,120.9177
1.025,-0.585,0.05309,120.8536,3.3438,120.8998
1.0325,-0.585,0.05338,120.8374,3.3142,120.8829
1.04,-0.585,0.05365,120.8222,3.2841,120.8668
1.0475,-0.585,0.05391,120.8079,3.2538,120.8518
1.055,-0.585,0.05416,120.7946,3.2232,120.8376
1.0625,-0.585,0.05439,120.7822,3.1923,120.8244
1.07,-0.585,0.0546,120.7707,3.1612,120.8121
1.0775,-0.585,0.0548,120.7601,3.1299,120.8007
1.085,-0.585,0.05498,120.7505,3.0985,120.7902
1.0925,-0.585,0.05514,120.7417,3.067,120.7807
1.1,-0.585,0.05529,120.7339,3.0354,120.7721
1.1075,-0.585,0.05542,120.727,3.0037,120.7643
1.115,-0.585,0.05554,120.7209,2.972,120.7575
1.1225,-0.585,0.05564,120.7157,2.9403,120.7515
1.13,-0.585,0.05573,120.7114,2.9087,120.7464
1.1375,-0.585,0.0558,120.7079,2.8771,120.7422
1.145,-0.585,0.05586,120.7053,2.8457,120.7388
1.1525,-0.585,0.05591,120.7035,2.8143,120.7363
1.16,-0.585,0.05594,120.7025,2.7831,120.7345
1.1675,-0.585,0.05595,120.7022,2.7521,120.7336
1.175,-0.585,0.05595,120.7028,2.7212,120.7335
1.1825,-0.585,0.05594,120.7041,2.6906,120.7341
1.19,-0.585,0.05592,120.7061,2.6602,120.7355
1.1975,-0.585,0.05588,120.7089,2.63,120.7376
1.205,-0.585,0.05584,120.7124,2.6001,120.7404
1.2125,-0.585,0.05577,120.7165,2.5705,120.7439
1.22,-0.585,0.0557,120.7213,2.5412,120.7481
1.2275,-0.585,0.05562,120.7268,2.5123,120.7529
1.235,-0.585,0.05552,120.7329,2.4836,120.7584
1.2425,-0.585,0.05542,120.7395,2.4553,120.7645
1.25,-0.585,0.0553,120.7468,2.4274,120.7712
1.2575,-0.585,0.05518,120.7546,2.3998,120.7785
1.265,-0.585,0.05504,120.763,2.3726,120.7863
1.2725,-0.585,0.0549,120.7719,2.3458,120.7947
1.28,-0.585,0.05475,120.7813,2.3194,120.8036
1.2875,-0.585,0.05458,120.7912,2.2934,120.813
1.295,-0.585,0.05441,120.8016,2.2679,120.8229
1.3025,-0.585,0.05423,120.8124,2.2427,120.8332
1.31,-0.585,0.05405,120.8237,2.218,120.844
1.3175,-0.585,0.05385,120.8353,2.1937,120.8552
1.325,-0.585,0.05365,120.8474,2.1698,120.8669
1.3325,-0.585,0.05345,120.8598,2.1464,120.8789
1.34,-0.585,0.05323,120.8726,2.1234,120.8912
1.3475,-0.585,0.05301,120.8857,2.1008,120.904
1.355,-0.585,0.05279,120.8992,2.0787,120.917
1.3625,-0.585,0.05256,120.9129,2.057,120.9304
1.37,-0.585,0.05232,120.9269,2.0358,120.9441
1.3775,-0.585,0.05208,120.9413,2.015,120.958
1.385,-0.585,0.05183,120.9558,1.9947,120.9723
1.3925,-0.585,0.05158,120.9706,1.9748,120.9868
1.4,-0.585,0.05133,120.9857,1.9554,121.0015
-0.4,-0.5775,0.06218,120.2925,4.367,120.3717
-0.3925,-0.5775,0.06251,120.2741,4.3369,120.3523
-0.385,-0.5775,0.06284,120.2562,4.3062,120.3333
-0.3775,-0.5775,0.06316,120.2387,4.2748,120.3147
-0.37,-0.5775,0.06347,120.2217,4.2427,120.2965
-0.3625,-0.5775,0.06377,120.2052,4.21,120.2789
-0.355,-0.5775,0.06407,120.1892,4.1766,120.2617
-0.3475,-0.5775,0.06435,120.1737,4.1425,120.2451
-0.34,-0.5775,0.06463,120.1589,4.1079,120.2291
-0.3325,-0.5775,0.06489,120.1446,4.0725,120.2137
-0.325,-0.5775,0.06514,120.131,4.0366,120.1988
-0.3175,-0.5775,0.06539,120.1181,4.0,120.1847
-0.31,-0.5775,0.06562,120.1059,3.9628,120.1712
-0.3025,-0.5775,0.06584,120.0944,3.925,120.1585
-0.295,-0.5775,0.06604,120.0836,3.8866,120.1465
-0.2875,-0.5775,0.06623,120.0737,3.8477,120.1353
-0.28,-0.5775,0.06641,120.0646,3.8082,120.125
-0.2725,-0.5775,0.06657,120.0563,3.7681,120.1154
-0.265,-0.5775,0.06672,120.0489,3.7275,120.1068
-0.2575,-0.5775,0.06685,120.0425,3.6864,120.0991
-0.25,-0.5775,0.06697,120.037,3.6448,120.0923
-0.2425,-0.5775,0.06707,120.0324,3.6028,120.0865
-0.235,-0.5775,0.06715,120.0289,3.5603,120.0817
-0.2275,-0.5775,0.06722,120.0264,3.5175,120.078
-0.22,-0.5775,0.06726,120.025,3.4742,120.0753
-0.2125,-0.5775,0.06729,120.0247,3.4306,120.0737
-0.205,-0.5775,0.0673,120.0255,3.3867,120.0733
-0.1975,-0.5775,0.06728,120.0274,3.3425,120.074
-0.19,-0.5775,0.06725,120.0306,3.2981,120.0759
-0.1825,-0.5775,0.0672,120.0349,3.2535,120.079
-0.175,-0.5775,0.06712,120.0405,3.2087,120.0833
-0.1675,-0.5775,0.06703,120.0473,3.1638,120.0889
-0.16,-0.5775,0.06691,120.0553,3.1188,120.0958
-0.1525,-0.5775,0.06677,120.0647,3.0738,120.104
-0.145,-0.5775,0.06661,120.0753,3.0287,120.1135
-0.1375,-0.5775,0.06642,120.0873,2.9838,120.1244
-0.13,-0.5775,0.06621,120.1006,2.939,120.1366
-0.1225,-0.5775,0.06598,120.1153,2.8943,120.1502
-0.115,-0.5775,0.06572,120.1313,2.8498,120.1651
-0.1075,-0.5775,0.06544,120.1487,2.8056,120.1814
-0.1,-0.5775,0.06514,120.1674,2.7617,120.1991
-0.0925,-0.5775,0.06481,120.1875,2.7182,120.2182
-0.085,-0.5775,0.06446,120.209,2.6752,120.2387
-0.0775,-0.5775,0.06409,120.2318,2.6326,120.2606
-0.07,-0.5775,0.06369,120.256,2.5906,120.2839
-0.0625,-0.5775,0.06326,120.2815,2.5491,120.3085
-0.055,-0.5775,0.06282,120.3083,2.5084,120.3345
-0.0475,-0.5775,0.06235,120.3365,2.4683,120.3618
-0.04,-0.5775,0.06185,120.366,2.4291,120.3905
-0.0325,-0.5775,0.06134,120.3968,2.3906,120.4205
-0.025,-0.5775,0.0608,120.4288,2.3531,120.4518
-0.0175,-0.5775,0.06024,120.4621,2.3165,120.4844
-0.01,-0.5775,0.05966,120.4966,2.2809,120.5182
-0.0025,-0.5775,0.05906,120.5322,2.2464,120.5531
0.005,-0.5775,0.05844,120.569,2.213,120.5893
0.0125,-0.5775,0.0578,120.6069,2.1807,120.6266
0.02,-0.5775,0.05713,120.6458,2.1497,120.665
0.0275,-0.5775,0.05646,120.6858,2.1199,120.7044
0.035,-0.5775,0.05576,120.7267,2.0915,120.7448
0.0425,-0.5775,0.05504,120.7686,2.0644,120.7862
0.05,-0.5775,0.05432,120.8113,2.0387,120.8285
0.0575,-0.5775,0.05357,120.8549,2.0144,120.8716
0.065,-0.5775,0.05281,120.8992,1.9916,120.9156
0.0725,-0.5775,0.05204,120.9442,1.9703,120.9602
0.08,-0.5775,0.05126,120.9899,1.9506,121.0056
0.0875,-0.5775,0.05046,121.0361,1.9325,121.0516
0.095,-0.5775,0.04966,121.0829,1.916,121.0981
0.1025,-0.5775,0.04885,121.1302,1.9011,121.1451
0.11,-0.5775,0.04802,121.1778,1.8878,121.1925
0.1175,-0.5775,0.0472,121.2258,1.8762,121.2403
0.125,-0.5775,0.04636,121.274,1.8664,121.2884
0.1325,-0.5775,0.04553,121.3225,1.8582,121.3367
0.14,-0.5775,0.04469,121.3711,1.8517,121.3852
0.1475,-0.5775,0.04384,121.4197,1.8469,121.4337
0.155,-0.5775,0.043,121.4683,1.8439,121.4823
0.1625,-0.5775,0.04216,121.5169,1.8426,121.5308
0.17,-0.5775,0.04132,121.5653,1.843,121.5792
0.1775,-0.5775,0.04048,121.6135,1.8451,121.6275
0.185,-0.5775,0.03964,121.6614,1.8489,121.6754
0.1925,-0.5775,0.03882,121.7089,1.8544,121.7231
0.2,-0.5775,0.03799,121.7561,1.8616,121.7703
0.2075,-0.5775,0.03718,121.8028,1.8704,121.8171
0.215,-0.5775,0.03637,121.8489,1.8809,121.8634
0.2225,-0.5775,0.03557,121.8944,1.893,121.9091
0.23,-0.5775,0.03479,121.9393,1.9067,121.9542
0.2375,-0.5775,0.03401,121.9834,1.9219,121.9985
0.245,-0.5775,0.03325,122.0267,1.9386,122.0421
0.2525,-0.5775,0.03251,122.0692,1.9569,122.0849
0.26,-0.5775,0.03178,122.1108,1.9766,122.1268
0.2675,-0.5775,0.03106,122.1514,1.9977,122.1677
0.275,-0.5775,0.03036,122.191,2.0202,122.2077
0.2825,-0.5775,0.02968,122.2296,2.044,122.2467
0.29,-0.5775,0.02902,122.267,2.0691,122.2845
0.2975,-0.5775,0.02837,122.3033,2.0955,122.3213
0.305,-0.5775,0.02775,122.3384,2.123,122.3568
0.3125,-0.5775,0.02715,122.3722,2.1517,122.3912
0.32,-0.5775,0.02657,122.4048,2.1815,122.4242
0.3275,-0.5775,0.02601,122.4361,2.2123,122.456
0.335,-0.5775,0.02548,122.466,2.2441,122.4865
0.3425,-0.5775,0.02497,122.4945,2.2769,122.5156
0.35,-0.5775,0.02448,122.5216,2.3105,122.5434
0.3575,-0.5775,0.02402,122.5472,2.345,122.5697
0.365,-0.5775,0.02358,122.5714,2.3802,122.5945
0.3725,-0.5775,0.02317,122.5941,2.4162,122.6179
0.38,-0.5775,0.02279,122.6153,2.4527,122.6399
0.3875,-0.5775,0.02243,122.635,2.4899,122.6603
0.395,-0.5775,0.0221,122.6531,2.5276,122.6791
0.4025,-0.5775,0.02179,122.6697,2.5658,122.6965
0.41,-0.5775,0.02152,122.6846,2.6044,122.7123
0.4175,-0.5775,0.02127,122.698,2.6433,122.7265
0.425,-0.5775,0.02104,122.7099,2.6826,122.7392
0.4325,-0.5775,0.02085,122.7201,2.7221,122.7503
0.44,-0.5775,0.02068,122.7287,2.7617,122.7598
0.4475,-0.5775,0.02054,122.7358,2.8015,122.7677
0.455,-0.5775,0.02043,122.7412,2.8413,122.7741
0.4625,-0.5775,0.02034,122.7451,2.8811,122.7789
0.47,-0.5775,0.02029,122.7474,2.9209,122.7822
0.4775,-0.5775,0.02026,122.7481,2.9606,122.7838
0.485,-0.5775,0.02026,122.7473,3.0001,122.784
0.4925,-0.5775,0.02028,122.7449,3.0393,122.7826
0.5,-0.5775,0.02033,122.741,3.0783,122.7796
0.5075,-0.5775,0.02041,122.7356,3.1169,122.7752
0.515,-0.5775,0.02051,122.7287,3.1552,122.7693
0.5225,-0.5775,0.02064,122.7203,3.193,122.7618
0.53,-0.5775,0.0208,122.7105,3.2303,122.753
0.5375,-0.5775,0.02098,122.6992,3.2671,122.7427
0.545,-0.5775,0.02119,122.6866,3.3033,122.731
0.5525,-0.5775,0.02142,122.6725,3.3389,122.718
0.56,-0.5775,0.02167,122.6571,3.3738,122.7035
0.5675,-0.5775,0.02195,122.6405,3.4079,122.6878
0.575,-0.5775,0.02225,122.6225,3.4413,122.6708
0.5825,-0.5775,0.02257,122.6033,3.4738,122.6525
0.59,-0.5775,0.02291,122.5828,3.5055,122.6329
0.5975,-0.5775,0.02327,122.5612,3.5363,122.6122
0.605,-0.5775,0.02366,122.5385,3.5662,122.5903
0.6125,-0.5775,0.02406,122.5146,3.5951,122.5673
0.62,-0.5775,0.02448,122.4897,3.623,122.5432
0.6275,-0.5775,0.02492,122.4637,3.6498,122.5181
0.635,-0.5775,0.02538,122.4368,3.6756,122.492
0.6425,-0.5775,0.02586,122.409,3.7003,122.4649
0.65,-0.5775,0.02635,122.3802,3.7238,122.4369
0.6575,-0.5775,0.02686,122.3506,3.7462,122.408
0.665,-0.5775,0.02738,122.3203,3.7674,122.3783
0.6725,-0.5775,0.02791,122.2891,3.7875,122.3477
0.68,-0.5775,0.02846,122.2573,3.8062,122.3165
0.6875,-0.5775,0.02902,122.2247,3.8238,122.2845
0.695,-0.5775,0.02959,122.1916,3.8401,122.2519
0.7025,-0.5775,0.03017,122.1579,3.8551,122.2187
0.71,-0.5775,0.03076,122.1237,3.8688,122.185
0.7175,-0.5775,0.03136,122.089,3.8812,122.1507
0.725,-0.5775,0.03196,122.0539,3.8923,122.116
0.7325,-0.5775,0.03258,122.0184,3.9021,122.0808
0.74,-0.5775,0.0332,121.9827,3.9105,122.0453
0.7475,-0.5775,0.03382,121.9466,3.9176,122.0095
0.755,-0.5775,0.03445,121.9103,3.9234,121.9734
0.7625,-0.5775,0.03509,121.8739,3.9278,121.9372
0.77,-0.5775,0.03572,121.8373,3.9309,121.9007
0.7775,-0.5775,0.03636,121.8007,3.9327,121.8641
0.785,-0.5775,0.037,121.764,3.9331,121.8275
0.7925,-0.5775,0.03764,121.7273,3.9322,121.7908
0.8,-0.5775,0.03827,121.6908,3.93,121.7542
0.8075,-0.5775,0.03891,121.6543,3.9266,121.7177
0.815,-0.5775,0.03954,121.618,3.9218,121.6812
0.8225,-0.5775,0.04017,121.5819,3.9157,121.645
0.83,-0.5775,0.0408,121.5461,3.9084,121.6089
0.8375,-0.5775,0.04142,121.5106,3.8998,121.5732
0.845,-0.5775,0.04204,121.4754,3.89,121.5377
0.8525,-0.5775,0.04265,121.4406,3.879,121.5025
0.86,-0.5775,0.04325,121.4062,3.8669,121.4678
0.8675,-0.5775,0.04385,121.3723,3.8535,121.4335
0.875,-0.5775,0.04444,121.3389,3.8391,121.3996
0.8825,-0.5775,0.04501,121.3061,3.8235,121.3663
0.89,-0.5775,0.04558,121.2738,3.8069,121.3335
0.8975,-0.5775,0.04614,121.2421,3.7892,121.3013
0.905,-0.5775,0.04669,121.2111,3.7704,121.2697
0.9125,-0.5775,0.04722,121.1807,3.7507,121.2388
0.92,-0.5775,0.04775,121.1511,3.7301,121.2085
0.9275,-0.5775,0.04826,121.1222,3.7085,121.179
0.935,-0.5775,0.04876,121.0941,3.686,121.1502
0.9425,-0.5775,0.04924,121.0667,3.6627,121.1221
0.95,-0.5775,0.04971,121.0402,3.6386,121.0949
0.9575,-0.5775,0.05017,121.0145,3.6137,121.0684
0.965,-0.5775,0.05061,120.9897,3.588,121.0428
0.9725,-0.5775,0.05104,120.9657,3.5617,121.0181
0.98,-0.5775,0.05145,120.9426,3.5346,120.9942
0.9875,-0.5775,0.05185,120.9204,3.507,120.9713
0.995,-0.5775,0.05223,120.8992,3.4787,120.9492
1.0025,-0.5775,0.0526,120.8789,3.4499,120.9281
1.01,-0.5775,0.05295,120.8595,3.4206,120.9079
1.0175,-0.5775,0.05328,120.8411,3.3908,120.8886
1.025,-0.5775,0.05359,120.8236,3.3606,120.8703
1.0325,-0.5775,0.05389,120.8071,3.33,120.853
1.04,-0.5775,0.05418,120.7916,3.299,120.8366
1.0475,-0.5775,0.05444,120.777,3.2677,120.8212
1.055,-0.5775,0.05469,120.7634,3.2362,120.8067
1.0625,-0.5775,0.05492,120.7507,3.2043,120.7932
1.07,-0.5775,0.05514,120.739,3.1723,120.7807
1.0775,-0.5775,0.05534,120.7283,3.1401,120.7691
1.085,-0.5775,0.05552,120.7185,3.1078,120.7585
1.0925,-0.5775,0.05569,120.7097,3.0753,120.7489
1.1,-0.5775,0.05584,120.7018,3.0428,120.7402
1.1075,-0.5775,0.05597,120.6948,3.0102,120.7324
1.115,-0.5775,0.05609,120.6888,2.9776,120.7255
1.1225,-0.5775,0.05619,120.6836,2.9451,120.7196
1.13,-0.5775,0.05628,120.6794,2.9126,120.7145
1.1375,-0.5775,0.05635,120.676,2.8802,120.7104
